filename,uploader_email,file_url,status,total_rows,accepted_rows,rejected_rows,created_projects,updated_projects,rejects_csv_url,error_summary,preview_data,completed_at,error_message,id,created_date,updated_date,created_by_id,created_by,is_sample
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/01c2f88fc_jobs2.csv","parsing","","","","","","","[]","","","","68a6706cd23f56c8b29353f3","2025-08-21T01:03:40.107000","2025-08-21T01:03:43.690000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/cbe7fe283_jobs2.csv","parsing","","","","","","","[]","","","","68a6711303504762b676a7e4","2025-08-21T01:06:27.245000","2025-08-21T01:06:30.079000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/7c6c8cc68_jobs2.csv","parsing","","","","","","","[]","","","","68a6790872e4d4efcdaeb748","2025-08-21T01:40:24.128000","2025-08-21T01:40:28.211000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/f68ec36e8_jobs2.csv","parsing","","","","","","","[]","","","","68a67c720e0938eaba627c89","2025-08-21T01:54:58.099000","2025-08-21T01:55:03.856000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/c22fb9c39_jobs2.csv","parsing","","","","","","","[]","","","","68a67ca33ab4025c93443138","2025-08-21T01:55:47.922000","2025-08-21T01:55:50.217000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/f76b9b30f_jobs2.csv","parsing","","","","","","","[]","","","","68a67f8c3d00d7165deb47b1","2025-08-21T02:08:12.447000","2025-08-21T02:08:15.853000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/7764fc204_jobs2.csv","parsing","","","","","","","[]","","","","68a685acdbd7d9d52edefd53","2025-08-21T02:34:20.747000","2025-08-21T02:34:23.919000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/4534be7fc_jobs2.csv","parsing","","","","","","","[]","","","","68a685d3145f1478a4e48d0f","2025-08-21T02:34:59.723000","2025-08-21T02:35:02.518000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/05a8ecc24_jobs2.csv","parsing","","","","","","","[]","","","","68a687093ab4025c93445f8d","2025-08-21T02:40:09.058000","2025-08-21T02:40:12.067000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/3a51c9e49_jobs2.csv","parsed","197","197","","","","","[]","","","","68a68c4ed5bf500b83d7758a","2025-08-21T03:02:38.464000","2025-08-21T03:02:49.598000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/74355c318_jobs.csv","parsing","","","","","","","[]","","","","68a68c7396a73c6348e664b8","2025-08-21T03:03:15.184000","2025-08-21T03:03:20.498000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/8c288ced9_jobs2.csv","parsing","","","","","","","[]","","","","68a68cac62f2b28dd4b49eb7","2025-08-21T03:04:12.099000","2025-08-21T03:04:14.007000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/916845d52_jobs2.csv","committing","197","197","","","","","[]","","","","68a68cbc01438d6097e12f0b","2025-08-21T03:04:28.864000","2025-08-21T03:04:47.646000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/39f9fc403_jobs2.csv","uploaded","","","","","","","[]","","","","68a68fdf4f269db6d18429fe","2025-08-21T03:17:51.941000","2025-08-21T03:17:54.394000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/e5880e3ad_jobs2.csv","parsing","","","","","","","[]","","","","68a69447bed3499dbda7d8dd","2025-08-21T03:36:39.909000","2025-08-21T03:36:44.224000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"test.csv","mitchell@lysaght.net.nz","","uploading","","","","","","","[]","","","","68a694722feff8df009deab0","2025-08-21T03:37:22.608000","2025-08-21T03:37:22.608000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"test.csv","mitchell@lysaght.net.nz","","uploading","","","","","","","[]","","","","68a6949d145f1478a4e4c750","2025-08-21T03:38:05.065000","2025-08-21T03:38:05.065000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/2e4236e94_jobs2.csv","parsing","","","","","","","[]","","","","68a694ca2feff8df009dec1f","2025-08-21T03:38:50.900000","2025-08-21T03:38:53.796000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/ec077b482_jobs2.csv","parsing","","","","","","","[]","","","","68a6966b6abf9ac08f62b412","2025-08-21T03:45:47.421000","2025-08-21T03:45:51.026000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs.csv.gz","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/5c0641643_jobscsv.gz","parsing","","","","","","","[]","","","","68a69d56256029accfca75b2","2025-08-21T04:15:18.549000","2025-08-21T04:16:18.011000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"jobs2.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/6afca1023_jobs2.csv","parsed","198","197","1","","","","[{""field"":null,""error"":""Job No: Job number is required and must be a valid integer."",""count"":1},{""field"":null,""error"":""Name: Project name is required."",""count"":1}]","","","","68a785c0d27b5a624a0dd451","2025-08-21T20:46:56.008000","2025-08-21T20:47:02.967000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"projects_base44.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/969c8e0e6_projects_base44.csv","parsing","","","","","","","[]","","","","68a7b661eefbef07ae4c6e5f","2025-08-22T00:14:25.981000","2025-08-22T00:14:40.086000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
"projects_base44.csv","mitchell@lysaght.net.nz","https://base44.app/api/apps/689114bd8ff9b1e25eb9ba78/files/7a974b5c4_projects_base44.csv","parsing","","","","","","","[]","","","","68a7c70456b0b84d99bb9e02","2025-08-22T01:25:24.208000","2025-08-22T01:25:28.191000","service_5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2","service+5b5f89ed-2df1-45a3-9f7a-7e893c9f9be2@no-reply.base44.com",""
